job_id,skill_name,years_required,context_keywords,is_required,company_tier,target_score
2697,Data Structures,7,None,True,Tier 3,675
2698,Teamwork,1,Familiar,False,Tier 2,400
2698,TensorFlow,1,Junior,True,Tier 2,350
2698,Pandas,3,None,True,Tier 2,550
2698,SQL,0,Familiar,False,Tier 2,0
2698,NumPy,2,Familiar,False,Tier 2,150
2699,Teamwork,10,Lead,True,Tier 1,400
2699,Mentoring,8,Expert,False,Tier 1,750
2699,OOP,9,None,True,Tier 1,875
2699,Problem-solving,5,Lead,False,Tier 1,600
2699,Leadership,6,Senior,False,Tier 1,750
2699,Tailwind CSS,5,Expert,True,Tier 1,875
2699,CSS,9,None,True,Tier 1,875
2700,Communication,6,Expert,True,Tier 3,400
2700,Java,11,None,True,Tier 3,825
2700,AWS,11,None,False,Tier 3,675
2700,Accountability,9,None,True,Tier 3,750
2700,OOP,8,None,False,Tier 3,675
2701,SQL,0,Junior,True,Tier 3,175
2701,Tableau,2,Junior,False,Tier 3,275
2701,PyTorch,0,None,True,Tier 3,175
2701,Problem-solving,0,Familiar,False,Tier 3,600
2702,MongoDB,4,Familiar,False,Tier 1,375
2702,Algorithms,5,Familiar,False,Tier 1,525
2702,OOP,3,Senior,True,Tier 1,825
2702,Teamwork,5,Senior,True,Tier 1,400
2703,Communication,1,None,False,Tier 2,400
2703,PyTorch,1,None,True,Tier 2,350
2703,Mentoring,1,Familiar,False,Tier 2,750
2703,NumPy,0,Familiar,False,Tier 2,0
2704,Terraform,14,Architect,False,Tier 2,950
2704,Algorithms,10,Architect,True,Tier 2,1000
2704,MongoDB,10,Architect,True,Tier 2,1000
2704,OOP,14,Lead,True,Tier 2,1000
2704,Python,12,Architect,False,Tier 2,950
2704,Azure,11,Lead,False,Tier 2,950
2704,FastAPI,12,Lead,True,Tier 2,1000
2704,Teamwork,15,Lead,True,Tier 2,400
2705,Mentoring,1,None,False,Tier 1,750
2705,React,0,Junior,True,Tier 1,225
2705,Problem-solving,1,Familiar,False,Tier 1,600
2706,Leadership,0,Familiar,False,Tier 3,750
2706,Teamwork,0,Familiar,False,Tier 3,400
2706,Scikit-learn,2,Junior,False,Tier 3,275
2706,Pandas,3,None,False,Tier 3,375
2707,Accountability,3,None,True,Tier 1,750
2707,Leadership,2,Familiar,False,Tier 1,750
2707,Scikit-learn,0,Familiar,False,Tier 1,25
2707,Communication,0,Familiar,False,Tier 1,400
2708,SQL,1,Familiar,False,Tier 2,150
2708,Accountability,2,Junior,True,Tier 2,750
2708,Pandas,2,Junior,True,Tier 2,350
2708,Leadership,3,Familiar,False,Tier 2,750
2708,Problem-solving,3,None,False,Tier 2,600
2709,FastAPI,9,Expert,True,Tier 3,975
2709,AWS,13,Expert,False,Tier 3,925
2709,Flask,9,Lead,True,Tier 3,975
2709,OOP,10,Lead,False,Tier 3,925
2709,Django,13,Expert,True,Tier 3,975
2709,Teamwork,8,Lead,True,Tier 3,400
2709,Python,9,Expert,True,Tier 3,975
2709,Algorithms,8,Expert,False,Tier 3,925
2710,System Design,3,None,False,Tier 3,375
2710,Leadership,5,Senior,True,Tier 3,750
2710,Docker,4,Senior,False,Tier 3,725
2710,Accountability,4,Familiar,False,Tier 3,750
2710,Communication,4,Senior,True,Tier 3,400
2711,HTML,6,Lead,False,Tier 3,775
2711,OOP,7,Senior,True,Tier 3,825
2711,Data Structures,10,Expert,True,Tier 3,975
2711,TypeScript,5,None,True,Tier 3,675
2711,Mentoring,8,Lead,True,Tier 3,750
2711,Tailwind CSS,7,Expert,False,Tier 3,775
2712,Oracle,11,Expert,True,Tier 2,1000
2712,CI/CD,7,Expert,True,Tier 2,850
2712,OOP,9,None,True,Tier 2,850
2712,Docker,11,Expert,True,Tier 2,1000
2712,AWS,11,None,True,Tier 2,850
2713,SQL,4,Familiar,False,Tier 3,325
2713,Leadership,4,Familiar,False,Tier 3,750
2713,FastAPI,2,None,True,Tier 3,325
2714,Django,3,Senior,False,Tier 2,750
2714,Flask,2,Familiar,False,Tier 2,150
2714,GCP,5,Senior,True,Tier 2,850
2714,Communication,4,None,False,Tier 2,400
2715,Teamwork,0,None,False,Tier 2,400
2715,SQL,0,Junior,False,Tier 2,150
2715,Tableau,0,None,True,Tier 2,200
2715,Scikit-learn,0,Familiar,False,Tier 2,0
2716,SQL,6,Senior,True,Tier 1,875
2716,CI/CD,12,None,True,Tier 1,875
2716,OOP,6,None,True,Tier 1,725
2716,Spring Boot,10,Expert,True,Tier 1,1000
2716,Azure,12,Senior,False,Tier 1,975
2717,React,5,Senior,False,Tier 1,825
2717,CSS,6,Lead,False,Tier 1,825
2717,Problem-solving,8,Expert,False,Tier 1,600
2717,Communication,7,None,True,Tier 1,400
2717,Data Structures,10,None,True,Tier 1,875
2717,Vue.js,9,None,True,Tier 1,875
2718,Pandas,0,Junior,True,Tier 3,175
2718,Teamwork,0,None,True,Tier 3,400
2718,SQL,1,Familiar,False,Tier 3,125
2718,Problem-solving,2,Junior,True,Tier 3,600
2719,Leadership,14,Lead,True,Tier 2,750
2719,Kubernetes,11,Architect,True,Tier 2,1000
2719,Flask,10,Lead,True,Tier 2,1000
2719,Communication,12,Expert,True,Tier 2,400
2719,Django,11,Architect,False,Tier 2,950
2719,Mentoring,15,Architect,False,Tier 2,750
2719,PostgreSQL,13,Architect,True,Tier 2,1000
2720,Terraform,12,Architect,True,Tier 2,1000
2720,Teamwork,12,Expert,False,Tier 2,400
2720,Problem-solving,10,Expert,False,Tier 2,600
2720,Azure,15,Expert,True,Tier 2,1000
2720,Leadership,14,Architect,True,Tier 2,750
2720,PostgreSQL,13,Lead,True,Tier 2,1000
2720,Django,15,Expert,True,Tier 2,1000
2720,Mentoring,11,Expert,True,Tier 2,750
2721,Python,0,Junior,True,Tier 1,225
2721,Pandas,3,Familiar,False,Tier 1,375
2721,SQL,1,Junior,True,Tier 1,375
2721,NumPy,1,Junior,True,Tier 1,375
2721,TensorFlow,2,None,True,Tier 1,375
2722,OOP,2,None,True,Tier 1,375
2722,Django,5,Senior,False,Tier 1,825
2722,Leadership,4,Familiar,False,Tier 1,750
2722,Problem-solving,5,Senior,True,Tier 1,600
2722,Kubernetes,2,None,False,Tier 1,225
2722,GCP,2,Familiar,False,Tier 1,175
2723,Algorithms,9,Senior,True,Tier 3,975
2723,System Design,9,Lead,True,Tier 3,975
2723,Tailwind CSS,9,None,False,Tier 3,675
2723,Communication,8,Senior,False,Tier 3,400
2723,OOP,9,Lead,False,Tier 3,925
2723,CSS,7,Lead,False,Tier 3,775
2724,Mentoring,1,None,True,Tier 2,750
2724,PyTorch,0,Junior,True,Tier 2,200
2724,Python,1,None,False,Tier 2,200
2725,CSS,2,Junior,True,Tier 2,350
2725,Problem-solving,1,None,False,Tier 2,600
2725,Teamwork,2,Familiar,False,Tier 2,400
2725,Tailwind CSS,1,None,True,Tier 2,350
2726,System Design,8,None,True,Tier 3,825
2726,Teamwork,5,Senior,True,Tier 3,400
2726,Communication,8,Expert,False,Tier 3,400
2726,Accountability,10,None,True,Tier 3,750
2726,Algorithms,9,None,True,Tier 3,825
2726,Problem-solving,5,Expert,True,Tier 3,600
2727,Leadership,11,Expert,True,Tier 2,750
2727,Algorithms,7,None,False,Tier 2,550
2727,Java,6,None,True,Tier 2,700
2727,CI/CD,10,Senior,False,Tier 2,950
2727,AWS,11,Senior,True,Tier 2,1000
2727,OOP,10,Expert,False,Tier 2,950
2727,Docker,8,None,False,Tier 2,700
2728,JavaScript,2,Familiar,False,Tier 3,125
2728,Vue.js,1,Junior,True,Tier 3,325
2728,HTML,1,Junior,False,Tier 3,275
2729,React,7,Lead,True,Tier 3,825
2729,Mentoring,9,Expert,False,Tier 3,750
2729,Accountability,7,Lead,True,Tier 3,750
2729,Vue.js,9,Expert,False,Tier 3,925
2729,CSS,8,Expert,False,Tier 3,925
2729,TypeScript,9,Senior,True,Tier 3,975
2729,Tailwind CSS,10,Lead,False,Tier 3,925
2730,NumPy,0,None,True,Tier 3,175
2730,Accountability,0,Junior,False,Tier 3,750
2730,Python,0,Familiar,False,Tier 3,0
2730,Tableau,1,Junior,True,Tier 3,325
2731,Mentoring,2,Junior,True,Tier 2,750
2731,Teamwork,0,None,False,Tier 2,400
2731,SQL,0,Junior,True,Tier 2,200
2731,Pandas,3,None,False,Tier 2,400
2731,Communication,1,Junior,True,Tier 2,400
2731,Accountability,1,None,False,Tier 2,750
2732,Communication,1,None,True,Tier 1,400
2732,React,2,Familiar,False,Tier 1,175
2732,TypeScript,0,Familiar,False,Tier 1,25
2733,Problem-solving,2,None,False,Tier 3,600
2733,Tailwind CSS,1,Junior,True,Tier 3,325
2733,JavaScript,2,Familiar,False,Tier 3,125
2733,HTML,0,Junior,True,Tier 3,175
2734,System Design,4,None,True,Tier 1,575
2734,Azure,5,None,True,Tier 1,725
2734,Leadership,3,None,True,Tier 1,750
2734,Problem-solving,3,Familiar,False,Tier 1,600
2734,Terraform,3,None,True,Tier 1,575
2735,Accountability,0,Familiar,False,Tier 1,750
2735,Mentoring,0,None,False,Tier 1,750
2735,Tailwind CSS,1,Junior,True,Tier 1,375
2736,Communication,2,None,True,Tier 2,400
2736,Problem-solving,2,None,True,Tier 2,600
2736,CSS,2,Junior,True,Tier 2,350
2736,JavaScript,1,Junior,True,Tier 2,350
2737,Python,2,None,True,Tier 2,350
2737,Flask,2,Familiar,False,Tier 2,150
2737,Algorithms,3,Senior,True,Tier 2,800
2737,Accountability,4,None,False,Tier 2,750
2738,Communication,0,None,True,Tier 1,400
2738,Problem-solving,2,None,True,Tier 1,600
2738,JavaScript,1,Junior,True,Tier 1,375
2738,Teamwork,1,None,True,Tier 1,400
2739,Leadership,1,Junior,True,Tier 2,750
2739,Scikit-learn,2,Junior,False,Tier 2,300
2739,Communication,1,Familiar,False,Tier 2,400
2739,Pandas,1,Junior,False,Tier 2,300
2739,Tableau,0,Junior,False,Tier 2,150
2740,OOP,4,None,True,Tier 2,550
2740,Leadership,4,Familiar,False,Tier 2,750
2740,Docker,3,Senior,True,Tier 2,800
2740,GCP,5,None,False,Tier 2,550
2740,CI/CD,3,None,True,Tier 2,550
2740,Flask,3,None,False,Tier 2,400
2740,Communication,5,Familiar,False,Tier 2,400
2741,Mentoring,14,Expert,True,Tier 2,750
2741,Django,15,Expert,True,Tier 2,1000
2741,OOP,15,Architect,True,Tier 2,1000
2741,Terraform,15,Architect,True,Tier 2,1000
2741,Accountability,11,Expert,True,Tier 2,750
2742,Problem-solving,8,None,False,Tier 2,600
2742,Accountability,9,Lead,True,Tier 2,750
2742,JavaScript,9,Lead,False,Tier 2,950
2742,Mentoring,10,None,False,Tier 2,750
2742,CSS,8,Lead,True,Tier 2,1000
2742,React,7,Lead,False,Tier 2,800
2743,TensorFlow,1,None,True,Tier 1,375
2743,Python,0,Junior,True,Tier 1,225
2743,Tableau,1,None,False,Tier 1,225
2743,PyTorch,0,None,False,Tier 1,75
2744,PostgreSQL,2,None,True,Tier 3,325
2744,Kubernetes,2,None,False,Tier 3,175
2744,Azure,5,None,True,Tier 3,675
2744,Mentoring,2,Familiar,False,Tier 3,750
2744,Problem-solving,4,None,True,Tier 3,600
2744,AWS,4,None,True,Tier 3,525
2744,GCP,5,Senior,False,Tier 3,775
2745,Teamwork,3,None,False,Tier 3,400
2745,Terraform,5,Senior,False,Tier 3,775
2745,Docker,4,Familiar,False,Tier 3,325
2745,Python,4,None,False,Tier 3,375
2746,SQL,1,Junior,True,Tier 3,325
2746,Teamwork,0,Junior,True,Tier 3,400
2746,Problem-solving,0,Junior,True,Tier 3,600
2746,Pandas,0,Junior,True,Tier 3,175
2747,Scikit-learn,3,None,True,Tier 3,525
2747,Problem-solving,0,None,False,Tier 3,600
2747,Tableau,2,Junior,True,Tier 3,325
2747,Accountability,2,Junior,True,Tier 3,750
2748,Accountability,1,None,True,Tier 2,750
2748,CSS,0,Familiar,False,Tier 2,0
2748,TypeScript,0,Familiar,False,Tier 2,0
2749,Teamwork,1,Familiar,False,Tier 3,400
2749,JavaScript,0,Junior,True,Tier 3,175
2749,React,2,Familiar,False,Tier 3,125
2750,MongoDB,4,None,True,Tier 2,550
2750,Leadership,4,None,True,Tier 2,750
2750,Kubernetes,3,Familiar,False,Tier 2,350
2750,Problem-solving,4,Familiar,False,Tier 2,600
2750,Mentoring,3,Senior,True,Tier 2,750
2751,Python,2,Junior,True,Tier 1,375
2751,Mentoring,2,None,False,Tier 1,750
2751,Tableau,0,Junior,False,Tier 1,175
2751,Communication,2,None,True,Tier 1,400
2752,OOP,10,Expert,True,Tier 2,1000
2752,HTML,5,Lead,True,Tier 2,850
2752,Mentoring,6,Senior,True,Tier 2,750
2752,JavaScript,8,Expert,True,Tier 2,1000
2752,Leadership,8,Lead,True,Tier 2,750
2753,Teamwork,7,Lead,False,Tier 2,400
2753,Accountability,10,Lead,True,Tier 2,750
2753,CSS,10,Senior,False,Tier 2,950
2753,Communication,5,Senior,True,Tier 2,400
2753,Vue.js,5,Expert,False,Tier 2,800
2753,TypeScript,9,Senior,True,Tier 2,1000
2754,Data Structures,3,None,False,Tier 2,400
2754,PostgreSQL,4,Senior,True,Tier 2,800
2754,SQL,5,None,True,Tier 2,700
2754,Kubernetes,4,Familiar,False,Tier 2,350
2754,Teamwork,2,Familiar,False,Tier 2,400
2754,Docker,2,None,True,Tier 2,350
2755,JavaScript,2,Junior,True,Tier 2,350
2755,CSS,0,Junior,True,Tier 2,200
2755,React,2,None,True,Tier 2,350
2755,Problem-solving,1,None,False,Tier 2,600
2755,Vue.js,2,None,False,Tier 2,200
2756,Mentoring,2,None,True,Tier 1,750
2756,Problem-solving,0,Junior,True,Tier 1,600
2756,Tableau,2,Familiar,False,Tier 1,175
2756,Communication,3,None,True,Tier 1,400
2757,OOP,9,None,True,Tier 1,875
2757,Algorithms,5,None,False,Tier 1,575
2757,Data Structures,7,Lead,True,Tier 1,875
2757,Tailwind CSS,5,Expert,True,Tier 1,875
2757,Mentoring,5,Lead,False,Tier 1,750
2757,Problem-solving,7,Expert,True,Tier 1,600
2757,Accountability,6,Expert,True,Tier 1,750
2758,Python,2,None,False,Tier 1,225
2758,Jenkins,4,None,True,Tier 1,575
2758,Data Structures,5,None,True,Tier 1,725
2758,Azure,3,None,False,Tier 1,425
2759,Azure,13,Architect,True,Tier 3,975
2759,Jenkins,12,Expert,False,Tier 3,925
2759,AWS,11,Architect,True,Tier 3,975
2759,System Design,8,Architect,False,Tier 3,925
2759,Accountability,15,Architect,True,Tier 3,750
2759,Kubernetes,14,Lead,True,Tier 3,975
2760,Mentoring,5,Senior,True,Tier 1,750
2760,AWS,3,Senior,True,Tier 1,825
2760,Flask,5,Senior,True,Tier 1,875
2760,MongoDB,5,None,True,Tier 1,725
2760,Python,3,None,False,Tier 1,425
2760,Django,3,Familiar,False,Tier 1,375
2761,Accountability,1,Junior,True,Tier 1,750
2761,Teamwork,2,Junior,True,Tier 1,400
2761,HTML,2,Familiar,False,Tier 1,175
2761,Vue.js,2,Familiar,False,Tier 1,175
2762,FastAPI,3,Senior,True,Tier 3,775
2762,GCP,4,Senior,True,Tier 3,775
2762,System Design,5,None,True,Tier 3,675
2762,Docker,3,Senior,False,Tier 3,725
2762,Communication,3,Familiar,False,Tier 3,400
2762,Algorithms,5,None,True,Tier 3,675
2762,SQL,4,Senior,False,Tier 3,725
2763,Python,1,None,True,Tier 3,325
2763,NumPy,3,None,True,Tier 3,525
2763,TensorFlow,1,Familiar,False,Tier 3,125
2763,Teamwork,2,Familiar,False,Tier 3,400
2764,Algorithms,9,Lead,True,Tier 3,975
2764,FastAPI,9,Expert,True,Tier 3,975
2764,Teamwork,14,Lead,True,Tier 3,400
2764,AWS,15,Lead,True,Tier 3,975
2764,PostgreSQL,9,Expert,False,Tier 3,925
2764,Problem-solving,11,Architect,True,Tier 3,600
2764,Jenkins,15,Lead,True,Tier 3,975
2764,Terraform,11,Expert,True,Tier 3,975
2764,Data Structures,8,Expert,False,Tier 3,925
2765,Algorithms,9,Senior,True,Tier 3,975
2765,OOP,10,Lead,True,Tier 3,975
2765,Tailwind CSS,10,Lead,False,Tier 3,925
2765,TypeScript,9,Senior,True,Tier 3,975
2765,Communication,7,Expert,True,Tier 3,400
2766,CI/CD,11,None,True,Tier 3,825
2766,Algorithms,9,None,False,Tier 3,675
2766,OOP,9,Senior,True,Tier 3,975
2766,GCP,7,Expert,True,Tier 3,825
2766,Kotlin,11,None,True,Tier 3,825
2766,Spring Boot,10,None,True,Tier 3,825
2767,Accountability,2,Junior,True,Tier 2,750
2767,Vue.js,0,None,True,Tier 2,200
2767,Leadership,2,None,False,Tier 2,750
2767,Problem-solving,0,Junior,True,Tier 2,600
2767,Communication,0,Familiar,False,Tier 2,400
2768,Mentoring,2,None,True,Tier 1,750
2768,OOP,4,Senior,False,Tier 1,775
2768,Teamwork,4,None,True,Tier 1,400
2768,Problem-solving,2,Familiar,False,Tier 1,600
2768,Jenkins,3,Familiar,False,Tier 1,375
2769,Spring Boot,12,Expert,True,Tier 1,1000
2769,Oracle,10,Senior,False,Tier 1,975
2769,GCP,10,Senior,True,Tier 1,1000
2769,OOP,9,None,True,Tier 1,875
2769,Docker,9,Senior,True,Tier 1,1000
2770,Accountability,9,Lead,False,Tier 1,750
2770,Problem-solving,6,Senior,False,Tier 1,600
2770,JavaScript,10,Expert,True,Tier 1,1000
2770,Algorithms,5,None,True,Tier 1,725
2770,TypeScript,6,Senior,False,Tier 1,825
2771,GCP,15,Lead,True,Tier 3,975
2771,Communication,12,Expert,True,Tier 3,400
2771,FastAPI,10,Architect,True,Tier 3,975
2771,Django,10,Expert,False,Tier 3,925
2771,Flask,14,Expert,False,Tier 3,925
2771,System Design,9,Lead,True,Tier 3,975
2771,CI/CD,9,Architect,False,Tier 3,925
2772,CSS,5,Senior,True,Tier 3,825
2772,Algorithms,9,Expert,True,Tier 3,975
2772,Teamwork,5,Senior,False,Tier 3,400
2772,TypeScript,7,Lead,True,Tier 3,825
2772,OOP,5,None,True,Tier 3,675
2772,Accountability,5,Expert,False,Tier 3,750
2773,PostgreSQL,5,None,True,Tier 3,675
2773,AWS,2,Familiar,False,Tier 3,125
2773,Terraform,5,Familiar,False,Tier 3,475
2773,Kubernetes,4,None,False,Tier 3,375
2773,OOP,4,Senior,True,Tier 3,775
2773,Problem-solving,5,None,True,Tier 3,600
2774,Microservices,8,None,True,Tier 1,875
2774,Data Structures,10,Senior,False,Tier 1,975
2774,Kotlin,11,Senior,False,Tier 1,975
2774,OOP,9,None,False,Tier 1,725
2774,Algorithms,7,Expert,True,Tier 1,875
2775,SQL,11,Architect,True,Tier 2,1000
2775,FastAPI,10,Architect,False,Tier 2,950
2775,Azure,12,Lead,True,Tier 2,1000
2775,CI/CD,15,Lead,False,Tier 2,950
2775,OOP,9,Expert,True,Tier 2,1000
2776,System Design,6,Senior,False,Tier 1,825
2776,Problem-solving,12,Expert,False,Tier 1,600
2776,SQL,12,Expert,True,Tier 1,1000
2776,Leadership,6,None,True,Tier 1,750
2776,Jenkins,9,Senior,False,Tier 1,975
2776,Spring Boot,8,Expert,False,Tier 1,975
2777,TensorFlow,1,Familiar,False,Tier 1,175
2777,SQL,0,Junior,False,Tier 1,175
2777,Python,0,Familiar,False,Tier 1,25
2777,Accountability,2,None,True,Tier 1,750
2778,OOP,6,Senior,False,Tier 2,800
2778,TypeScript,10,Senior,True,Tier 2,1000
2778,Accountability,5,Senior,True,Tier 2,750
2778,JavaScript,9,Senior,True,Tier 2,1000
2778,Mentoring,9,Senior,True,Tier 2,750
2779,Azure,14,Expert,False,Tier 1,975
2779,Communication,11,Expert,True,Tier 1,400
2779,Kubernetes,13,Lead,True,Tier 1,1000
2779,Teamwork,9,Expert,True,Tier 1,400
2779,Mentoring,13,Expert,True,Tier 1,750
2779,Django,13,Architect,True,Tier 1,1000
2779,Leadership,14,Expert,True,Tier 1,750
2779,Algorithms,12,Lead,True,Tier 1,1000
2780,HTML,1,Familiar,False,Tier 1,175
2780,Mentoring,1,Junior,False,Tier 1,750
2780,CSS,2,Familiar,False,Tier 1,175
2781,Oracle,11,Senior,True,Tier 2,1000
2781,Java,9,None,False,Tier 2,700
2781,Problem-solving,9,Senior,False,Tier 2,600
2781,Jenkins,7,Senior,True,Tier 2,850
2781,Mentoring,8,None,True,Tier 2,750
2781,Spring Boot,7,Senior,False,Tier 2,800
2782,Algorithms,8,None,True,Tier 1,875
2782,System Design,5,Senior,True,Tier 1,875
2782,TypeScript,6,Expert,False,Tier 1,825
2782,Teamwork,7,Lead,True,Tier 1,400
2782,Communication,9,Senior,True,Tier 1,400
2782,Leadership,8,None,True,Tier 1,750
2783,Kotlin,6,Expert,True,Tier 1,875
2783,Docker,6,Expert,True,Tier 1,875
2783,Azure,9,None,True,Tier 1,875
2783,Oracle,12,Senior,True,Tier 1,1000
2783,Java,7,Expert,True,Tier 1,875
2784,MongoDB,3,Senior,True,Tier 2,800
2784,Terraform,4,Senior,True,Tier 2,800
2784,AWS,5,Senior,False,Tier 2,800
2784,Teamwork,5,None,False,Tier 2,400
2785,CSS,0,Familiar,False,Tier 2,0
2785,Communication,0,Junior,True,Tier 2,400
2785,TypeScript,0,Junior,True,Tier 2,200
2785,Problem-solving,2,Junior,True,Tier 2,600
2786,Python,0,None,True,Tier 2,200
2786,Communication,0,Junior,False,Tier 2,400
2786,TensorFlow,2,None,True,Tier 2,350
2786,Leadership,3,Familiar,False,Tier 2,750
2786,Scikit-learn,1,None,True,Tier 2,350
2787,AWS,3,Senior,False,Tier 3,725
2787,Communication,2,Familiar,False,Tier 3,400
2787,MongoDB,4,Senior,True,Tier 3,775
2787,Leadership,3,Senior,True,Tier 3,750
2787,Problem-solving,3,Familiar,False,Tier 3,600
2787,Kubernetes,4,None,True,Tier 3,525
2788,Azure,5,Senior,True,Tier 3,825
2788,OOP,3,None,True,Tier 3,525
2788,Python,3,None,True,Tier 3,525
2788,Leadership,3,Senior,False,Tier 3,750
2788,SQL,5,None,False,Tier 3,525
2789,React,2,Junior,True,Tier 1,375
2789,Leadership,1,Familiar,False,Tier 1,750
2789,JavaScript,2,Junior,False,Tier 1,325
2790,Pandas,1,Familiar,False,Tier 2,150
2790,Communication,1,Junior,True,Tier 2,400
2790,PyTorch,2,None,False,Tier 2,200
2790,Problem-solving,3,None,True,Tier 2,600
2790,Scikit-learn,2,Familiar,False,Tier 2,150
2790,Python,1,None,True,Tier 2,350
2791,Algorithms,12,Senior,False,Tier 1,975
2791,AWS,10,Expert,False,Tier 1,975
2791,CI/CD,6,None,True,Tier 1,725
2791,Docker,10,Senior,True,Tier 1,1000
2791,GCP,7,Senior,False,Tier 1,825
2791,Azure,12,Senior,True,Tier 1,1000
2792,Teamwork,0,None,False,Tier 1,400
2792,Mentoring,0,Familiar,False,Tier 1,750
2792,TypeScript,0,Familiar,False,Tier 1,25
2792,JavaScript,1,Junior,True,Tier 1,375
2793,TypeScript,2,Familiar,False,Tier 3,125
2793,Leadership,2,None,True,Tier 3,750
2793,JavaScript,1,Junior,True,Tier 3,325
2794,Leadership,2,None,True,Tier 2,750
2794,Mentoring,0,Junior,False,Tier 2,750
2794,SQL,3,None,True,Tier 2,550
2794,Pandas,1,Junior,True,Tier 2,350
2795,Data Structures,8,Architect,True,Tier 2,1000
2795,SQL,14,Architect,False,Tier 2,950
2795,Communication,15,Expert,True,Tier 2,400
2795,Problem-solving,12,Expert,True,Tier 2,600
2795,GCP,10,Lead,False,Tier 2,950
2795,Python,8,Lead,True,Tier 2,1000
2795,Mentoring,13,Expert,False,Tier 2,750
2795,Flask,8,Expert,True,Tier 2,1000
2796,MongoDB,9,Lead,False,Tier 3,925
2796,PostgreSQL,14,Architect,True,Tier 3,975
2796,Mentoring,13,Architect,True,Tier 3,750
2796,Docker,13,Lead,False,Tier 3,925
2796,GCP,8,Expert,False,Tier 3,925
2796,Communication,13,Architect,True,Tier 3,400
2796,Teamwork,12,Architect,True,Tier 3,400
2796,AWS,15,Expert,True,Tier 3,975
2797,Kubernetes,5,Senior,False,Tier 3,775
2797,Terraform,3,Senior,True,Tier 3,775
2797,MongoDB,4,Familiar,False,Tier 3,325
2797,PostgreSQL,5,Senior,False,Tier 3,775
2797,CI/CD,4,Senior,False,Tier 3,725
2798,Teamwork,8,Expert,True,Tier 1,400
2798,System Design,13,Architect,True,Tier 1,1000
2798,Communication,10,Architect,True,Tier 1,400
2798,Problem-solving,15,Lead,True,Tier 1,600
2798,PostgreSQL,14,Lead,True,Tier 1,1000
2798,Flask,9,Lead,True,Tier 1,1000
2798,CI/CD,9,Architect,False,Tier 1,975
2799,Communication,10,None,False,Tier 2,400
2799,Kotlin,11,Expert,False,Tier 2,950
2799,AWS,6,None,False,Tier 2,550
2799,Teamwork,7,Expert,True,Tier 2,400
2799,Jenkins,9,Senior,True,Tier 2,1000
2800,OOP,7,Lead,True,Tier 2,850
2800,JavaScript,7,Lead,True,Tier 2,850
2800,Algorithms,7,None,True,Tier 2,700
2800,Problem-solving,5,Lead,True,Tier 2,600
2800,Vue.js,9,Lead,True,Tier 2,1000
2800,TypeScript,7,Expert,False,Tier 2,800
2801,Accountability,8,Senior,False,Tier 3,750
2801,CI/CD,6,None,False,Tier 3,525
2801,Spring Boot,7,Expert,True,Tier 3,825
2801,OOP,10,None,False,Tier 3,675
2801,Mentoring,7,None,True,Tier 3,750
2801,System Design,9,Expert,False,Tier 3,925
2802,FastAPI,3,Senior,True,Tier 1,825
2802,MongoDB,4,Familiar,False,Tier 1,375
2802,Mentoring,3,Familiar,False,Tier 1,750
2802,Jenkins,4,Senior,True,Tier 1,825
2803,Java,11,Expert,False,Tier 3,925
2803,Kubernetes,9,Senior,False,Tier 3,925
2803,GCP,7,Expert,False,Tier 3,775
2803,Terraform,10,None,True,Tier 3,825
2803,Mentoring,10,Expert,True,Tier 3,750
2804,FastAPI,4,None,True,Tier 2,550
2804,Terraform,3,Familiar,False,Tier 2,350
2804,Django,5,Senior,False,Tier 2,800
2805,AWS,11,Expert,True,Tier 2,1000
2805,Mentoring,10,None,True,Tier 2,750
2805,Oracle,6,Senior,True,Tier 2,850
2805,Accountability,7,None,False,Tier 2,750
2805,Java,8,Expert,True,Tier 2,1000
2805,Kotlin,12,Senior,False,Tier 2,950
2806,React,1,Junior,False,Tier 2,300
2806,JavaScript,1,Junior,True,Tier 2,350
2806,TypeScript,0,None,False,Tier 2,50
2806,Leadership,2,Familiar,False,Tier 2,750
2806,HTML,2,Junior,True,Tier 2,350
2807,Kubernetes,12,Expert,True,Tier 1,1000
2807,CI/CD,15,Expert,True,Tier 1,1000
2807,OOP,13,Architect,True,Tier 1,1000
2807,PostgreSQL,14,Architect,True,Tier 1,1000
2807,Leadership,15,Architect,True,Tier 1,750
2808,CI/CD,2,Familiar,False,Tier 1,175
2808,System Design,5,Senior,True,Tier 1,875
2809,Jenkins,13,Expert,True,Tier 1,1000
2809,Terraform,13,Lead,True,Tier 1,1000
2809,Problem-solving,11,Expert,True,Tier 1,600
2809,SQL,15,Expert,False,Tier 1,975
2809,Teamwork,13,Expert,True,Tier 1,400
2809,AWS,9,Lead,True,Tier 1,1000
2810,TensorFlow,2,None,False,Tier 2,200
2810,Teamwork,1,Familiar,False,Tier 2,400
2810,NumPy,2,None,True,Tier 2,350
2810,Python,2,Junior,True,Tier 2,350
2811,FastAPI,5,None,True,Tier 2,700
2811,Jenkins,5,Senior,True,Tier 2,850
2811,Azure,3,None,True,Tier 2,550
2811,Problem-solving,3,Senior,True,Tier 2,600
2811,Docker,5,None,False,Tier 2,550
2812,GCP,4,None,True,Tier 3,525
2812,Azure,5,Senior,True,Tier 3,825
2812,Algorithms,5,Senior,True,Tier 3,825
2812,FastAPI,4,Familiar,False,Tier 3,325
